Village_Name,Gram_Panchayat,Tehsil,District,Water_Scarcity_Index,Groundwater_Level,Soil_Moisture_Index,Rainfall_Category,Drought_Prone,ST_HH_percent,Female_HH_percent,Elderly_percent,Disability_percent,NTFP_Dependency_percent,WageLabour_Dependency_percent,Forest_Degradation_Index,Fire_Incidents_5yrs,CRI_Score,Priority_Level
Silpatti,GP B,Pati,Barwani,70.26491512941442,Deep,55.52791860615037,Medium,Yes,17.70404016869715,68.04561044247217,32.16466672157496,3.329095031461491,56.0890664756899,5.819163778172516,97.21386891449201,6,78.16167672469065,Medium
Damoh,GP F,Bajag,Umaria,28.22980832662538,Medium,66.35822808285656,Medium,Yes,19.835453156708752,69.17104896314676,6.388012636809997,9.800798802603113,23.35069203089723,6.1474631014460535,10.05796896133051,0,34.485681728062154,Low
Kudela,GP D,Bajag,Alirajpur,24.06887109188853,Medium,68.64635857362649,High,Yes,73.6619242152999,30.059379321569843,16.950103356371855,6.584544513779701,43.281409472487056,49.47449188731773,80.9891116271697,5,74.52809745907318,Medium
Bichhiya,GP A,Niwas,Alirajpur,68.51111176620545,Deep,68.29288606132334,High,No,47.59641040289009,49.969033225001496,39.20753917050779,7.111974066362944,44.44174049652715,8.168187266031355,66.5738590132825,0,45.99214096575499,Low
Ghoradongri,GP E,Niwas,Barwani,37.74693170941826,Medium,78.40777403528331,Medium,Yes,82.02652145409968,66.98662955284726,23.1636356039351,2.9155611969164608,28.795564082311323,47.24954871139346,76.19009752368707,5,74.79728316975886,Medium
Manpur,GP E,Mandla,Alirajpur,32.511814307628235,Shallow,87.11072144320812,High,No,36.979112791177144,25.830745673036606,35.10475721710863,2.359796361954608,67.94550803412582,45.48943838434488,19.04409512524786,0,36.787549394448085,Low
Ghoradongri,GP B,Bajag,Umaria,87.37917006303039,Shallow,78.72806537926158,Medium,Yes,60.30099745409493,32.94533797077564,24.24566035323043,3.8117094237216254,4.415755095714642,8.195546481576601,22.783938937862313,2,53.18768443977064,Low
Katangi,GP A,Bajag,Barwani,54.78058457346216,Deep,5.375537061893059,High,Yes,60.969092443436395,20.960713415599095,6.832028916897832,0.423321972636147,62.94811566803201,55.05893371565531,54.70486868601172,4,66.47587852982554,Medium
Manpur,GP E,Bichhiya,Dindori,40.62127712285801,Deep,62.48315506822545,High,No,12.726039265776885,60.08498616234502,36.6010256586976,7.583435778381832,37.88494820530005,87.58303053172372,48.396387318605335,0,40.154253115447645,Low
Sohagpur,GP E,Bajag,Umaria,75.34073117265581,Medium,60.8595482852754,Medium,Yes,81.8691494442409,78.30504904720496,39.54810344826635,3.8832890269553513,35.42230097476957,5.318491501647788,66.28606985490786,2,66.99069120895719,Medium
Manpur,GP G,Pali,Mandla,47.86174638472099,Deep,69.58066946922723,High,Yes,26.513051162739664,28.59652683391575,2.59459023802685,2.562566528380721,10.824772430166835,42.00438737299571,32.90339081615894,6,57.83863632676917,Low
Sohagpur,GP G,Pali,Barwani,15.942624143508866,Shallow,74.02165242405097,High,Yes,85.92740495298261,18.855790082326468,4.452824380903825,1.7715332520648142,41.40956197708274,73.8281013008472,84.5103020561046,6,80.10811929990297,Medium
Amla,GP A,Barwani,Dindori,59.48154281487649,Deep,31.73468513184705,Medium,Yes,49.63034323237263,79.54148441781646,32.35946872852841,6.971611156513834,19.500638175184598,31.466324705969356,64.8937553074735,5,64.35390128239644,Medium
Kudela,GP E,Pali,Mandla,16.79176530885492,Shallow,50.7544149195431,Medium,No,31.085802677509193,47.014591441445354,14.327693384269201,4.2541372653512,42.25747976100781,45.88776133366372,41.30051818585897,4,39.955314200015756,Low
Damoh,GP D,Bichhiya,Barwani,16.875799883609073,Medium,57.21776356900972,High,Yes,7.718395348412828,43.26467315410301,39.39782882177746,9.801645047489323,60.58642376527243,0.32279102631123435,77.67048114818296,6,64.56284882875134,Medium
Tamia,GP C,Niwas,Umaria,45.739177130804556,Shallow,28.720164924208113,Low,No,83.07378175748005,27.941643143473556,13.91975709861922,6.422871179169546,49.15557946959416,1.0899617821846541,49.532044609876266,0,37.905615488916155,Low
Silpatti,GP G,Barwani,Mandla,75.28429630197955,Shallow,80.13062601610008,Medium,No,19.247244732011154,65.54713429658541,14.905897584246793,4.730142003458662,89.93258926156071,0.6162904245914247,66.43299701457536,0,51.390198205445145,Low
Bhanpuri,GP C,Barwani,Barwani,23.577277050115903,Medium,43.93729551801686,Low,No,6.9995154103265245,16.041964828832924,37.330786039552926,7.522131880239543,33.62215769328303,58.1772194824711,25.486182535466394,6,37.86286388645789,Low
Katangi,GP C,Barwani,Dindori,58.71762118746905,Medium,73.13237703124597,High,Yes,17.515663608461157,62.91718176953043,38.48847537156902,6.92018083686831,31.32424359408175,53.767872134047664,76.42452278658018,2,66.05400169125315,Medium
Amla,GP H,Barwani,Alirajpur,29.74446154276442,Deep,70.82360615997197,Medium,No,51.682171023391284,5.647271864224533,34.31808939365773,1.5889021456354802,89.76282480841044,51.1348454005721,64.09261309657778,0,51.31330848521421,Low
Ghughri,GP G,Bichhiya,Mandla,70.81311513443956,Deep,80.3541245596883,Medium,Yes,35.27430801965476,63.08400023837705,18.570892393455544,9.071502570204245,67.80549891953794,59.1696718775463,19.917818118055266,5,68.25205708329938,Medium
Dindori,GP F,Dindori,Dindori,63.44111541337082,Medium,68.91026008249713,Medium,Yes,83.90631180162963,40.048239722975566,11.895703314428447,9.07659655372823,40.15271050492371,39.532208225187375,29.126579656738926,1,59.05559681286032,Low
Amarpur,GP C,Pali,Umaria,79.57394123170958,Deep,7.007098692009236,Low,No,32.12371300940606,26.769755438632018,9.43791721498761,8.017979147420037,66.99401680186786,71.89784007819588,76.55042185563056,5,62.225664346905376,Medium
Silpatti,GP C,Niwas,Alirajpur,17.257692276028294,Deep,23.80207595744318,Medium,No,80.58247249034856,16.440909804001976,7.997715660071266,9.236057712638551,32.97100279300022,5.061357886303245,42.873940135703194,3,35.19737992768957,Low
Bamhani,GP G,Bichhiya,Alirajpur,88.60817499206262,Shallow,38.972821694349925,Medium,Yes,62.527354712969796,56.146133726187074,30.109897029415638,3.6206165915371855,69.45646028729236,65.01125332564729,41.047849107511716,6,77.62280054207787,Medium
Jaitpura,GP A,Pali,Alirajpur,45.19653342239543,Deep,42.66457889920085,Medium,No,35.86942622801741,65.42900452226007,6.149598491025679,7.88841771628638,24.693401814460703,54.617807932075024,35.125774273704394,3,38.580115159883846,Low
Bamhani,GP F,Dindori,Barwani,81.94473420441363,Medium,89.65534111881664,High,No,77.23495050069624,26.846189821138648,9.625508864331765,4.130677582800865,85.62973530387501,83.16935788022741,42.14303771937704,2,64.67789480606159,Medium
Bichhiya,GP H,Pati,Alirajpur,34.00343390608407,Deep,37.112297121028504,Medium,No,29.888595773294234,36.03980300203074,12.58950266112884,4.381010418433606,28.37116084132743,75.47632877230858,54.87755963269092,0,37.32330128694758,Low
Amla,GP C,Niwas,Dindori,29.4209850537419,Shallow,20.664259512281546,Low,No,47.90524043059024,10.925359468298591,6.80951879753102,0.6341795370365533,70.5659792058409,35.74571693948292,7.799807443788154,2,31.37951818811993,Low
Ghoradongri,GP C,Barwani,Mandla,38.788100649088406,Medium,82.88708604560605,High,No,9.740230900433192,28.46587184790301,5.142791816144008,3.7602662797228525,62.936054330236836,89.68857463622881,59.941227954875906,3,54.475519393844564,Low
Kudela,GP D,Niwas,Dindori,50.65615556318421,Medium,37.71911015143903,Low,No,52.168621680446584,77.57131918590179,27.57255885866004,0.5419458280529943,86.15614046138137,43.48801121802329,51.75378925270574,3,52.79786602185216,Low
Bamhani,GP F,Bichhiya,Mandla,14.366807177440775,Shallow,35.84675779619238,Medium,No,60.00426543749977,51.28115183959481,36.52041424856144,0.08043120333878107,79.6013016084057,45.35197889947809,87.43312574841474,6,62.07379796829768,Medium
Kudela,GP A,Niwas,Umaria,69.88305263080204,Medium,64.93313298752295,Low,Yes,36.38489215396826,36.47589058123781,26.061254849577523,7.556907263634969,81.30168420510749,48.004764655757995,48.29312669587335,5,74.6832711790797,Medium
Damoh,GP F,Dindori,Dindori,35.81038633982477,Shallow,26.229657368625233,Medium,Yes,23.28377343053423,16.960645723836073,19.07988107698422,0.292947244649423,7.367906032202884,9.131303047744346,49.917965976713376,1,41.82070873467288,Low
Bhanpuri,GP B,Barwani,Mandla,57.11015745028717,Medium,29.932069089814302,High,Yes,39.39138659546558,16.86397597628477,21.307899262093066,9.536897699162063,5.776703243742519,20.299377682659845,34.946908115031974,0,42.13203946965642,Low
Katangi,GP B,Bichhiya,Umaria,48.16751059059505,Shallow,37.11714000855439,High,No,82.52457687707111,32.621527001450914,18.3158211252442,5.376224998885855,21.809447790757165,72.30153491270063,84.63938537070125,1,52.850715279710755,Low
Kundam,GP G,Mandla,Umaria,40.86641389624144,Medium,32.528437178105364,Low,Yes,40.50441997101746,46.003946099384876,2.663120406563195,0.18594281525715406,0.7791860620016833,40.26822051298209,84.79104279152428,1,55.77470845782803,Low
Bamhani,GP F,Barwani,Barwani,69.90319510541362,Medium,81.3384532363476,High,Yes,16.08015688305899,44.80734389133351,22.898644580693016,9.302796140025057,32.85319517355176,56.52972753898188,45.611526250841685,5,67.21117387039408,Medium
Bichhiya,GP A,Niwas,Umaria,24.97204040950166,Deep,16.38983931065122,Low,Yes,44.607589367830144,53.18132997984851,38.31871284844415,1.27689117395816,11.283643864656597,77.66187140270355,73.86713380075355,6,64.77106609943061,Medium
Ghughri,GP G,Dindori,Barwani,79.28257132239207,Shallow,72.93995173143738,Low,Yes,84.84803945503022,68.6635884676318,32.65632530926551,4.451777162438175,55.55070475240072,3.1382117976322865,66.91777763991516,1,70.0470561196077,Medium
Ghoradongri,GP E,Pati,Dindori,87.18986112674952,Medium,6.515759317501926,Medium,No,42.27700881349128,10.572022805494742,24.85556068292342,5.695678930393539,64.76954018474493,44.749411759883166,95.56826612267946,3,62.040194716481665,Medium
Bhanpuri,GP B,Bajag,Umaria,51.13005343683305,Shallow,63.34190944829223,Medium,No,65.74776593700167,28.566983655674022,17.91358722927312,7.845534375665272,88.79917963741329,6.21486704107304,47.45620249810592,1,48.38388982830013,Low
Jaitpura,GP G,Pali,Alirajpur,83.32027237319004,Shallow,5.405523203964141,High,No,73.42324443138703,35.17721825576698,14.226287778604071,7.506058290172155,69.09562132556799,53.18102172131518,27.728316123351593,2,46.99544202131824,Low
Kundam,GP G,Niwas,Mandla,42.98140412991317,Deep,39.962958637212786,Medium,No,89.7320336262707,32.6927420471479,2.174175972132878,9.50919546436279,22.028355372075293,6.2620097612671906,92.97784476133995,0,46.59162531810833,Low
Deori,GP H,Bajag,Umaria,67.75982863100378,Deep,11.9298548614704,High,Yes,23.074051612382938,13.633225052543878,26.813222724743618,9.752594845499425,82.93210858019417,60.72141142185295,32.38719704324387,3,61.27312163206129,Medium
Dindori,GP C,Barwani,Dindori,13.070162862096035,Deep,39.18620752677119,Low,No,51.4222460031529,7.345515360274963,32.51888537403501,8.233738251803139,1.391112756700067,66.17069960722036,95.50037863417143,2,45.72220131507672,Low
Chandangaon,GP D,Bichhiya,Dindori,77.1506823131487,Medium,45.36076420543183,Low,No,60.10242911529805,33.57489355806198,32.729028454645736,8.88722700629549,26.43447996719847,45.700715442938524,19.860702814062815,6,47.61934092193462,Low
Bhanpuri,GP A,Bajag,Dindori,24.73080256354434,Shallow,65.21032336220256,Low,Yes,71.46830929737972,66.35200215913432,11.989971135896992,6.198825950103103,22.007957723110874,85.03457041048557,36.20267676248696,5,63.232803540626804,Medium
Pandhana,GP C,Niwas,Alirajpur,16.47632083360481,Shallow,35.149591649468306,Medium,Yes,62.87641089917217,37.44757377619063,34.55257714330387,0.23638814412809017,80.33886125425718,18.609342263337332,48.48098704126046,6,65.3060585546922,Medium
Ghughri,GP G,Mandla,Dindori,69.52367034477378,Deep,89.92732791617505,High,Yes,51.78335131186554,45.54768796334699,19.565120681391885,1.0405414268707758,14.38180162959913,49.621132911111296,95.62811528363927,4,78.62603083098094,Medium
Amla,GP A,Pati,Umaria,38.897594850329995,Deep,44.69118794072521,Medium,No,17.138936056520585,68.27775781795927,8.806902548490623,1.3484693653672941,33.51098120779401,59.89885674579068,23.16288111489794,2,32.82490476174674,Low
Deori,GP H,Dindori,Barwani,15.667876739158082,Deep,35.88267929509199,High,Yes,15.789039518181905,41.949053939972025,27.044925450502447,6.129225681394398,44.332259413360624,71.99439152566734,25.58536268154198,6,54.762972127157425,Low
Bhanpuri,GP G,Dindori,Mandla,46.57269226971374,Deep,18.4620261240184,Medium,Yes,19.83255093661953,76.79038042321656,15.189402522740176,8.210886224674242,22.023074102305735,8.435469913449326,8.902649951062392,5,42.18803214097724,Low
Deori,GP C,Mandla,Umaria,86.21686717972536,Shallow,17.601537647768687,Medium,Yes,68.38267034228755,40.33519887067838,20.137690091854697,4.363544508771233,16.139536877533793,3.7231615144332872,48.73222006653558,3,57.50725257567172,Low
Ghoradongri,GP C,Barwani,Dindori,20.047978443007448,Medium,89.66558518084813,High,No,30.432627316119294,13.007410476376577,35.9894762812295,1.2081331814951002,10.444905549421144,63.60052862883319,83.73669017490363,0,43.87797925517026,Low
Burhanpur,GP F,Bajag,Alirajpur,67.50074743994684,Deep,18.63691152091008,Medium,No,14.594958063606422,55.966840044345496,4.153931313262113,8.658043957682848,4.983405921633167,44.45850506560099,55.605408316574746,5,42.54301254839243,Low
Katangi,GP D,Dindori,Mandla,37.217531228424875,Medium,69.72647623374205,High,Yes,76.47296118474193,8.267576088204443,27.068127133043134,4.727785646698091,1.1532913171953862,10.210993862133872,67.24287056644356,1,55.20738415151571,Low
Ghoradongri,GP C,Pati,Dindori,83.93686213890622,Shallow,7.927369055288752,Low,No,15.96894449805251,29.103814523982443,6.232499676892639,8.18309108228902,60.61310582838402,44.67975717580159,83.47596457796836,4,57.409093412499914,Low
Burhanpur,GP E,Niwas,Barwani,88.46418339110733,Deep,88.53640638858197,Medium,No,8.340884976692866,48.63015731549739,13.887545103069307,6.198710139117357,63.69723874097552,36.438635285939526,39.42191136730187,6,58.01128382675933,Low
Silpatti,GP B,Pali,Alirajpur,75.10529547577433,Deep,88.62220404782467,High,Yes,74.42355432733079,17.383737247597967,22.977262185387485,3.671905491302594,42.178868912043534,64.0072604996916,76.65073849582161,0,74.46061116961279,Medium
Kundam,GP G,Barwani,Barwani,65.12820405560737,Deep,63.86731670591246,Medium,No,92.35805717114583,56.11177154893485,25.10685461607183,1.617250298986519,50.039455438019324,56.249722654677655,86.00871309325919,0,60.024836850532395,Medium
Dindori,GP C,Pali,Mandla,68.7153155536051,Deep,5.878575844750649,Low,Yes,66.94486650387405,22.677307007704773,9.011820151849223,0.292241451965366,88.45568730593509,67.84856290897694,42.963393554043435,1,65.38369934320205,Medium
Deori,GP H,Pati,Dindori,32.053746159224595,Deep,53.386216433429674,Medium,Yes,53.746410269595096,44.70184965474824,23.911105966713315,4.752081663508346,56.49843309855532,51.26529948530908,80.54710171612321,4,72.25939493653118,Medium
Ghoradongri,GP H,Bichhiya,Dindori,80.24313634914976,Medium,77.58764834046669,Medium,Yes,84.9808842437377,61.61602923737132,37.84417282442066,0.840942325607178,54.04344829415968,81.66536222809245,79.43641043137349,2,83.42547978556946,Medium
Manpur,GP D,Pati,Barwani,66.58299987290843,Deep,88.78306976615116,High,Yes,13.035377115427746,57.00402389617083,6.9204337102784885,3.8380234513425417,59.478646670189,37.83385857535151,41.912391366567334,0,58.352575368799485,Low
Chandangaon,GP C,Bajag,Alirajpur,68.20193637695519,Medium,36.35415901541193,Low,No,85.48796699819034,35.400408576337526,8.81584749967923,2.2715971168559737,39.6333967205501,87.29734435042118,81.03605143619447,6,69.34825986007675,Medium
Deori,GP A,Pali,Mandla,39.01530730372829,Deep,70.41253263076686,High,No,50.809353916486394,75.66727892053153,6.571349527403997,9.789588116325174,15.812453757973707,8.383361593550255,61.87277113206252,5,46.652881756351285,Low
Dindori,GP G,Pati,Dindori,66.92396428761128,Deep,62.17029085777423,Medium,No,54.81012321998843,72.26911237474923,19.149047216631235,7.834736518962268,50.67821079729939,42.85531080467869,1.3276675483706146,0,33.95581563807339,Low
Amla,GP D,Dindori,Umaria,73.6976140739866,Medium,6.520955437562918,Low,Yes,65.60169223693453,29.843696851631922,22.256790364357325,0.029992644131995316,5.998409665422261,52.67478849393972,42.65335177935597,0,50.097485122594044,Low
Sohagpur,GP A,Niwas,Dindori,73.24498200280021,Deep,73.6368464027579,Low,Yes,38.58009511992668,8.75699234359045,29.152557595347407,0.9778219215972972,74.49137235076486,7.795980420729849,68.95591251468491,1,68.40072347604743,Medium
Kudela,GP A,Pali,Alirajpur,30.226446423126234,Shallow,12.2517568950705,Medium,Yes,47.50139697993997,27.119784540774067,20.291326078160818,8.079534458383003,24.305693732223702,10.440442217380374,68.31846413493754,4,55.27879666627596,Low
Dindori,GP D,Bichhiya,Dindori,36.97293546462972,Shallow,44.26185767578486,Medium,No,34.938219541599935,63.18986651582749,4.3101288551667185,1.5412728137413734,11.214841867936126,88.10644233760034,95.71792888244325,1,49.8883007759942,Low
Pachmarhi,GP C,Niwas,Alirajpur,83.67484943235814,Deep,7.0839349703830266,Low,No,15.264398619995067,78.9217996462169,2.3765457315357414,7.394602111198222,17.221059481199493,88.1510565755078,78.37713955154713,5,55.778610241509014,Low
Tamia,GP D,Mandla,Dindori,51.04435757513762,Shallow,15.912511376728329,High,Yes,45.26891516415408,57.099765480078915,35.02267556810772,6.621203297322115,86.73755130715432,66.8437973602465,60.80076426029859,3,69.66999978753134,Medium
Kudela,GP C,Pati,Umaria,39.51285207434687,Medium,48.663457864568734,Low,Yes,59.396774164717186,78.52083643275242,36.53957700563136,8.64414474665845,56.36838222996696,73.71526633631584,18.86889521024854,3,58.27695878476939,Low
Pachmarhi,GP C,Pali,Mandla,58.744877865441644,Deep,43.066244848850815,Medium,No,58.64874506691456,63.92979136758367,23.62566666488759,4.665151392030596,17.170484173874737,42.71705032790976,67.34770528899571,3,48.667434652513904,Low
Kundam,GP B,Mandla,Barwani,60.13255585344012,Medium,50.81138699160125,Medium,No,77.33784798508546,77.32161304076443,13.20385973679837,7.131347298471629,54.993366629444694,27.30590173719037,23.99990325297161,3,44.814377857063334,Low
Deori,GP C,Mandla,Mandla,73.8391165216683,Shallow,46.136517770454056,Medium,No,66.09631789528571,9.964255974247429,5.056133364681761,9.332548154825416,31.174827236511852,15.91676246453489,38.250338463245924,0,38.129635992565966,Low
Damoh,GP C,Niwas,Umaria,47.438796126980556,Medium,16.185409698700646,High,Yes,30.114769100900066,35.60792097922786,15.208326487792462,5.743986575037923,58.081103201416305,73.14894572538466,97.16352391981374,4,75.0637783317115,Medium
Damoh,GP E,Mandla,Barwani,38.8446296740276,Deep,19.141714033153896,Medium,No,72.53704429104664,26.161011402394227,32.85734488162463,1.051294320685594,33.69145864219068,56.38249981547787,71.5688046743423,4,51.57874022998616,Low
Manpur,GP B,Bichhiya,Barwani,86.525378553405,Medium,76.00431000864617,High,Yes,52.21813200097697,26.214295261239922,9.097476065947566,3.0890974498582127,84.2324788728289,20.273875145803245,77.43539952183166,4,82.82216020993563,Medium
Kudela,GP B,Niwas,Mandla,89.02296492868933,Medium,42.59129927813601,Medium,No,88.86408391996562,79.23661827446688,7.016751285055781,3.042742614169769,81.87377811650784,8.861969121404332,81.6149610498825,1,62.06998695120079,Medium
Dindori,GP E,Niwas,Barwani,30.67494901968996,Shallow,41.67413165813956,High,No,88.18166147272777,69.10234000901555,17.113994337162758,5.780671486912853,80.16280193032249,38.68503272429511,41.776356987209425,4,51.92383447482047,Low
Amla,GP D,Barwani,Barwani,79.3641880327821,Shallow,23.76786076729,High,No,88.90059869200547,55.71015380814783,13.572961559109626,9.334044175802221,85.33562971972312,49.3740491445994,88.70818091861446,2,67.08626875291888,Medium
Jaitpura,GP B,Barwani,Barwani,38.490551227805724,Deep,36.782299484658054,High,No,78.84545123437606,64.21946011498287,21.297278584845525,3.104698643669681,63.25239987420446,45.179034699682504,5.842293083435601,2,36.80269447803209,Low
Tamia,GP H,Mandla,Dindori,66.99637990001392,Deep,70.1560522127565,Medium,Yes,78.3230239280637,12.912682217920198,37.76676639517413,4.92555605666421,77.03213183969227,18.75814328820024,86.6295009624906,2,78.98537394448061,Medium
Pachmarhi,GP A,Niwas,Barwani,36.611464155702656,Medium,26.794511444401568,Medium,Yes,93.18523349392821,17.298538879368227,21.373436716700816,7.472032094318497,56.81731056115457,48.9433336012408,52.35406080669367,0,58.99513926315906,Low
Burhanpur,GP C,Barwani,Mandla,58.54765800022521,Shallow,56.61356087870938,Medium,Yes,75.63655089717354,7.056308556819442,36.505576500131006,9.566637746900906,67.02150719433394,84.94649007720633,1.4398518682218087,3,61.91499793154825,Medium
Kundam,GP B,Dindori,Barwani,71.9732096354197,Shallow,44.52693351677591,Medium,Yes,6.104644976518792,50.437763824099385,25.424606983404036,9.55581451152561,73.8231001782059,4.768701324587496,69.4110394645737,1,61.76223431997549,Medium
Katangi,GP E,Niwas,Alirajpur,45.26455599381784,Medium,21.73846719551821,Medium,No,72.98408107385134,32.320190568610585,5.290959389359223,6.011300538491277,70.31981864456861,20.215524402623295,20.209399424093245,1,35.883813318980565,Low
Pandhana,GP F,Barwani,Dindori,14.030783874934523,Shallow,86.65539242027486,High,No,68.45528459950046,66.88003100507726,35.86963926078374,2.3130002040080555,34.72630073739052,34.22635142145307,62.247172039877896,3,47.80905854594107,Low
Dindori,GP G,Niwas,Umaria,83.47983188038985,Shallow,36.62070839943517,Medium,Yes,52.085725106420604,58.05895573957492,21.791555184286807,1.3426851459828637,23.183641264453346,86.12771595316813,56.60704454758735,0,62.63469705452571,Medium
Katangi,GP B,Bajag,Mandla,88.91340669054091,Medium,11.656058506604092,Medium,No,88.37969935591452,52.640539255486296,32.289035206517624,7.594770969231066,1.4062973892156916,17.4780442846494,29.33954635766086,3,38.634222416095504,Low
Kundam,GP B,Bajag,Barwani,34.71695218443014,Deep,84.82760944624401,Medium,No,11.894796822195705,76.11532168972612,27.3001738439411,5.281673655725381,57.56413699356275,82.47451635065637,10.776914964717355,1,36.45608437978788,Low
Bhanpuri,GP F,Bichhiya,Mandla,37.94553867373199,Medium,79.90496402328098,Medium,No,88.5551641841941,77.53493916273341,4.9091753437392684,7.030042925802129,80.52438857502412,47.97453819648794,24.291530424270714,6,57.4868383337774,Low
Bamhani,GP D,Niwas,Barwani,61.660295174709994,Medium,19.592206947211302,High,No,17.158161496402325,68.65993366901634,14.662070202425163,4.180268496350151,59.89927818617787,47.821384362136165,75.56218865198719,0,45.58165844770495,Low
Pachmarhi,GP B,Bichhiya,Barwani,67.61130205703856,Deep,17.26862877155707,Low,No,17.300083440484187,44.49301777124887,30.219662576344604,6.844207789863658,35.94084169791971,8.007195932300721,18.808922310146237,6,36.4926429552145,Low
Dindori,GP G,Bichhiya,Barwani,49.20107733095306,Shallow,20.4620978429839,Low,Yes,68.81085020973075,74.76791159482188,7.620725065773297,5.313611219561135,47.75941855520367,48.562997089539145,31.349583905999236,5,61.1650648736487,Medium
Kundam,GP E,Bichhiya,Barwani,18.808315421977593,Medium,33.161930868932885,High,Yes,30.10153368128093,44.62644434066135,28.143314771215408,7.168056910000443,89.19220547023042,69.74740625982565,87.46590479260327,0,66.36764141298596,Medium
Ghoradongri,GP E,Niwas,Barwani,72.43534190632138,Shallow,89.49577525718891,Medium,No,77.45205802435633,60.820548478614604,17.313380787946066,1.6700030330488758,73.66612350520225,19.397591207531946,50.3640674304189,4,61.140779118240985,Medium
Silpatti,GP A,Barwani,Mandla,35.117780083905686,Medium,49.38324077250036,Medium,No,26.82821539927399,12.547074315883012,3.2602360368649954,8.670930345245482,40.49895299844052,18.658897039068307,54.23238441860392,3,40.387641388087175,Low
Bichhiya,GP D,Dindori,Umaria,33.07396617543108,Shallow,21.567234841019296,High,No,35.950481905254264,67.63241503673146,5.542248567025162,7.854466444027649,29.76286537376399,17.438252933855683,79.81530874517973,2,40.87494888668712,Low
Chhindwara,GP B,Pali,Umaria,24.600437849180814,Shallow,78.57246975477148,Medium,No,86.15274704544271,31.982339488609846,16.027430628980277,4.685138916111818,8.38516296916244,71.23000890828986,82.38838985452267,0,49.14046015723257,Low
Bamhani,GP B,Pati,Mandla,45.71737134361299,Deep,67.04912508654726,Medium,Yes,22.688111553356133,22.497107665506313,34.26757678939467,0.7347828393995881,50.0853391176871,44.42823316499079,53.76163486194705,1,58.227362265171195,Low
Katangi,GP C,Pati,Dindori,29.363746753714555,Shallow,30.4676494363932,Low,Yes,40.70046885005995,26.211357573467204,22.04442229183229,9.47489451223251,53.60696491845921,6.510293351239072,0.5091102958322491,6,47.340725488553346,Low
Amla,GP F,Barwani,Barwani,60.127322821721485,Deep,71.30452953851278,High,Yes,66.74881631323572,20.124763973783686,19.271808708844976,8.062658749158228,22.786670150302736,83.53673471220358,41.658379800041466,4,68.01070195220922,Medium
Ghughri,GP B,Niwas,Alirajpur,62.847812857734525,Shallow,25.92520307141246,Low,No,54.26894190588111,46.03793391289539,20.72274766132991,6.686790270102639,79.34886434106843,22.481785546990363,27.494208833943834,1,40.4706468407348,Low
Manpur,GP D,Pati,Mandla,79.32796224709163,Medium,43.503943483057085,High,Yes,59.137504843457926,32.85270905892128,39.24841933902526,5.688160409433634,5.573873532500473,64.875198390148,45.193350355967965,2,59.78527762759711,Low
Burhanpur,GP A,Pati,Barwani,34.34446326796456,Deep,17.955689425725673,High,Yes,50.18406632204821,74.56004243534241,7.695121976451928,6.14631318745486,20.257380775046407,85.04277705611298,90.6856024139614,0,61.17993049033068,Medium
Sohagpur,GP B,Bajag,Mandla,71.05554971197978,Medium,30.12257465982132,Medium,Yes,47.47528973862296,25.294140204877106,16.133040587064542,7.5072116312155615,5.15479178247129,43.94492769597085,97.35719836867,6,74.92513002577667,Medium
Kundam,GP E,Pali,Alirajpur,28.015856847016288,Deep,81.19369556352308,Medium,No,91.69386287357563,22.440165577437938,33.12172458948452,7.80562842782838,13.483379141597787,46.46384281103882,99.33852528237,4,60.994656843698365,Medium
Pandhana,GP A,Bajag,Umaria,13.06615267901135,Medium,64.2151796003383,High,No,88.5809127467451,42.34900050033931,20.620035926136715,3.7053545533919783,78.1369141039211,78.42284553987123,53.863812560611436,6,62.26830694628819,Medium
Jaitpura,GP A,Pati,Barwani,42.68639579393963,Shallow,61.106110591722036,High,No,25.174301632578043,52.22989416695953,29.236774331186332,5.650397818256696,87.78588283742944,26.902950602675226,56.34397877127789,3,50.97517277022236,Low
Kundam,GP E,Bichhiya,Mandla,32.429513088407724,Shallow,41.33183929094051,Low,No,52.60576588797574,5.466779407331172,4.272940657652352,5.427898630127363,47.530707701918594,79.5424723122332,94.87340801006324,4,61.060392870179705,Medium
Amarpur,GP B,Dindori,Umaria,54.58492983787458,Deep,86.08043709407019,Medium,Yes,19.51345254036317,31.35860896955469,11.558059741204872,0.8750327635565736,89.44804474154941,85.56569789910372,57.31664631526796,0,70.0500665190843,Medium
Amarpur,GP G,Pati,Dindori,69.23675145735947,Shallow,44.74778740662122,High,No,15.103654648219644,24.742055534420466,17.72819834966704,3.6850312949128714,34.162457986263384,26.215211472622702,95.73932818334481,4,56.05137881512599,Low
Damoh,GP A,Niwas,Barwani,74.45377382018907,Deep,86.50920979825895,Medium,No,94.81156095801956,74.82061435264418,27.791922593088103,0.301971347380694,13.41071964917986,60.628348259247986,50.5530418637167,6,62.012846387887166,Medium
Kudela,GP D,Niwas,Umaria,63.65115042020904,Shallow,45.90229253789455,Medium,Yes,67.45890164437995,73.7580259759567,10.309546263631521,4.032111806971802,61.043413378237986,44.976911248618286,32.253193620171004,5,67.60129351789908,Medium
